Jerry Fielding	7.43027344019
Buddy Morrow And His Orchestra	7.21857954511
Carl-Henrik Norins Kvartett	8.90112031498
Lars Gullin Quintet	8.66752566799
The Quintet Of The Year	7.45411380772
Frank Rosolino	7.78340361615
John Graas	8.11989902389
Serge Chaloff	8.45014208331
Charlie Parker Big Band	8.77199959991
Oscar Pettiford	9.16448867253
Bob Hodes	7.26656750756
Gene Mayl's Dixieland Rhythm Kings	7.26656750756
Matty Matlock's All Stars	7.65325714966
Art Blakey Quintet	8.33364569766
Clifford Brown And Max Roach	8.70575076054
Clifford Brown Quartet	7.50690786021
Gigi Gryce Clifford Brown Sextet	8.11399913808
Helen Merrill	11.1281915462
Coleman Hawkins All Star Band	8.12515982233
Eddie Condon And His Hot Shots	7.08495697563
George Wallington And His Band	7.84548750991
Lucy Ann Polk	7.90018541595
The Paul Desmond Quintet	9.05149502255
The Miles Davis Quintet	8.54338182213
Dizzy Gillespie - Stan Getz Sextet	7.4465564256
Pee Wee Russell	9.00109070603
Herb Geller	8.72911350769
Earl Bostic And His Orchestra	8.24458770941
Jack Diéval	9.57963375871
Chris Connor	9.31856911915
The Flip Phillips Quintet	7.10443298503
Elmo Hope Quintet	7.03623666029
Charlie Mariano	10.6325552143
Sal Salvador Quintet	9.18553669799
The Cool Britons	8.35084212449
Miles Davis All Star Sextet	7.48158892073
The Miles Davis Sextet	8.29414079968
Miles Davis All Stars	7.43712116838
Martial Solal	9.76920388558
Art Farmer	9.91860809008
Teddy Charles Quintet	7.57544035205
Jimmy McPartland And His Dixielanders	7.20189846338
Firehouse Five Plus Two	8.71279103127
Johnny Lucas And His Blueblowers	8.71279103127
Sonny Rollins Quintet	8.97529727
The Kenny Dorham Quintet	8.63149873593
Jack Teagarden	8.26074740848
Max Kaminsky And His Windy City Six	7.21857954511
The Roy Eldridge Quintet	7.08495697563
Edmond Hall's All-Stars	7.01064966748
Wilbur De Paris And His Rampart Street Ramblers	7.04767270562
Sonny Rollins Quartet	7.97370271759
All Star Trio	7.77249181055
Johnny Dodds	6.96926914455
Gil Mellé Quintet	8.46874919235
Will Bradley And His Orchestra	7.61957110385
Guy Lafitte	8.8730321281
The Modern Swedes	8.78066654214
Unknown Artist	10.5688675398
Инстр. квартет : Ривчун / Кауфман / Миронов / Истратов	10.0019789548
The Frank Rosolino Sextet	7.55001753333
The Rampart Street Paraders	7.15971889664
Ruby Braff	8.97538177731
Gene Krupa	8.84764078648
Al Cohn And His Charlie's Tavern Ensemble	8.79837504678
Al Cohn's Natural Seven	8.46281325439
Dick Collins	8.41453047737
Joe Newman	8.80815050336
Lawrence Brown	8.44943027306
Milt Hinton	8.81831933806
Lionel Hampton & His Big Band	8.85926059985
Barney Kessel	9.17205073092
Dick Collins And His Orchestra	8.66508546536
Jerry Wald And His Orchestra	8.80973272507
Tony Fruscella	8.97181470329
Johnny St. Cyr And His Hot Five	8.6809233362
Art Farmer Quintet	8.01356625141
Bill Russo	7.79681655649
Jay Cameron's International Sax-Band	9.05511835694
John Laporta	8.89777835791
Eddie Bert	9.05396239778
Herbie Fields And His Sextet	8.83469128067
Lionel Hampton	9.28752894243
Sonya Hedenbratt	8.67538277375
Georg Riedel Quintet	8.78066654214
George Riedel Quartet	8.78066654214
